address,business_description,company_name,decision,hub_evidence,maps_url,phone,reason,recurring_evidence,source_url,status,url
,ECサイトの制作や運営を得意とし、商品の写真撮影や登録代行・更新管理もサポート。ロゴマークや販促物全般のデザイン・制作も可能,フリッパーデザインシステムズ,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/flipper-net,MEOハブ候補,https://www.flipper-net.com/
,サーバーホスティングを中心に事業展開をする制作会社。共用サーバー・専用サーバーともに提供している。,トップサイト,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/topsite,MEOハブ候補,https://www.topsite.jp/
,ホームページ制作、ECサイト制作、システム開発を提供している。,テス・ウェブ,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/tes-web,MEOハブ候補,http://tes-web.com/index.php?c=2&s=1&l=1
,システム開発を得意するとする東京都中央区築地の開発会社。テレビ会議システムやPOSシステムを中心に展開。,ギンガシステム株式会社,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/ginga-sys,MEOハブ候補,http://ginga-sys.jp/
,デザインを軸とする制作会社であり、ロゴやチラシ等の販促物・Webデザインを得意とする。デザイン以外にもシステム・スマホアプリ構築やサーバー保守など様々な側面からサポート可能。,ソラトモデザイン,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/soratomo,MEOハブ候補,http://www.soratomo.com/products/
,カヤック出身の代表が2016年に設立した制作会社。自社でも焼酎に関するメディア「日刊だいやめキッチン」を運営。,株式会社Lucky Brothers & co.,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/lucky-brothers,MEOハブ候補,https://lucky-brothers.co.jp/works
,ホームページ制作、ランディングページ制作、チラシ、パンフレット制作等を提供している。,株式会社ビットストリーム,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/bitstream,MEOハブ候補,https://www.bitstream.jp/works/
,沖縄県石垣市を拠点に展開しているホームページ制作会社。SNSページ制作やSEO対策なども行う。,Works結,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/works-yui,MEOハブ候補,https://works-yui.com/recruit
,ホームページ制作、チラシ・ポスター制作、パソコンサポートを提供している。,ウェブデザイン・アプリー,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/aply,MEOハブ候補,http://www.aply.jp/sub_1/seisaku_3.htm
,チラシ・パンフレット制作、ホームページ制作、写真撮影を提供している。ホームページ制作に関しては、テンプレートを利用したプランとオリジナルのデザインで制作するプランとを用意している。,有限会社プロダクションビコーズ,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/pro-because,MEOハブ候補,http://pro-because.com/web/post_3.html
,ECサイトの構築など、システム開発に強みを持つ制作会社。サーバーホスティングやリスティング代行など幅広く対応している。2016年には東京オフィスを開設し、東京都福岡の2拠点で展開。,株式会社HAT,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/hat,MEOハブ候補,https://www.hat.ne.jp/
,Webサイト制作、スマートフォンアプリ開発、サーバー運用代行サービス等を提供している。,株式会社シーエスエス,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/css2014,MEOハブ候補,http://css2014.jp
,各種印刷サービス及びホームページ制作を提供している。ホームページ制作に関してはテンプレートを使用した低価格のプランと、オリジナル制作のプランを用意している他、ショッピングモールへの出店サポートも行なっている。,株式会社イースト朝日,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/eastasahi,MEOハブ候補,http://eastasahi.com
,WordPressを用いたサイト構築を得意とする沖縄県の制作会社。格安料金・大量印刷のチラシ制作も対応している,ライフワード企画,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/lifeword,MEOハブ候補,http://www.lifeword.biz/hp.html
,Webサイト・ネットショップ・スマホアプリ・ポータルサイトなど様々な形でのサポートが可能。オークションの出品代行や海外仕入れ販売の代行も可能。,エスエスドットネット,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/1-ss,MEOハブ候補,http://1-ss.net/hp/gallery/
,Webサイト制作からシステム・ソフトウェア開発まで幅広く対応。ソースコード売買プラットフォーム『piece（ピース）』を自社で運営しており、自社サービスへ導入するためにAIの研究等も行っている。,株式会社ONE ACT,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/oneact,MEOハブ候補,https://oneact.jp/product/
,WEBシステム構築、業務管理システム開発、スマートフォンアプリ開発を提供している。アプリ開発に関しては、iPhone / iPadアプリ、Androidアプリだけでなく、Windows 10対応のデスクトップアプリの開発にも対応する。鮮魚を扱う店舗の売り場写真を見ながら商品を購入できる体感型ショッピングサービス「UOICHI」を自社運営しており、そこで利用しているECサービスエンジンのOEM提供も行なっている。,株式会社SIエージェンシー,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/si-agency,MEOハブ候補,https://www.si-agency.co.jp/service/web_development
,サーバーやコンテンツの24時間運用、システム構築・開発、セキュリティ対策を提供している。「24時間コンテンツ監視運用」という形で、SNSやブログ運営のリスク軽減、インターネット上の口コミリサーチや監視、アフィリエイトマーケティングの品質アップに対するサポートを提供している。,フェイス・ソリューション・テクノロジーズ株式会社,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/faith-sol-tech,MEOハブ候補,http://www.faith-sol-tech.com/business/design/works
,業務システム開発、Webサイト構築、ソーシャルゲーム開発、モバイルアプリ開発等を行なっている。,株式会社ウェブフロンティア,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/webfrontier,MEOハブ候補,http://www.webfrontier.co.jp/service/web/
,WordPressを採用したホームページ制作、運用、SEO対策をパッケージ化して提供している。オプションとして、MEO対策・LINE@開設運用サポートも提供可能。,ウェブクリア,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/web-clear,MEOハブ候補,https://web-clear.jp/works/
,ホームページ制作、運用・管理、及び名刺・チラシ・フライヤー・ショップカード・横断幕・のぼり等の各種印刷物制作を提供している。,ウェブデザインリーフ,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/leaf-okinawa,MEOハブ候補,https://leaf-okinawa.com/results/
,ホームページ制作・イラスト制作を提供している。,株式会社アース・エイジ,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/nagoya-web-com,MEOハブ候補,http://nagoya-web.com/recent.html
,京都を本社に、鎌倉・東京にも展開するデザイン事務所。中小企業から大手企業まで幅広い制作実績を持つ。ホームページやグラフィックのデザインだけではなく、企画・コピーライティング・撮影なども一貫して対応可能なのが特徴。,株式会社 四季デザイン,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/shiki-design,MEOハブ候補,https://www.shiki-design.com/
,京都府京都市を拠点に展開するパースやCGを中心に制作を行う企業。マンションや住宅のパース画の実績多数。,株式会社アクシスデザインパーク,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/axis-dp,MEOハブ候補,http://www.axis-dp.co.jp/index.html
,大阪市北区天神橋を拠点に展開するホームページ制作会社。中小企業から大手企業まで幅広い制作実績あり。,株式会社STAKEHOUSE,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/stakehouse,MEOハブ候補,http://design-lab.jp/cases/
,ホームページ制作、WEBシステム開発、ハードウェア開発を提供している。WEBシステム開発ではグループウェアや、サーバの負荷分散処理などを伴うような、大規模なシステムにも対応可能な他、ハードウェア開発では製品に使用する部品の選定、電子回路の作成、基板のレイアウトなどが対応可能。,C-limber株式会社,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/c-limber,MEOハブ候補,https://c-limber.co.jp/works
,ブラウザゲームやネイティブアプリの制作を得意とする高知県の制作会社。またそれらに利用するイラスト制作まで手がける。,株式会社フォアフロントテクノロジー,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/4front,MEOハブ候補,http://4front.jp/works.html
,様々な業界のネットショッピングの構築実績を持つ愛媛県のサイト制作会社。EC-CUBEを利用したサイト構築を提供する,株式会社INA,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/e-ina,MEOハブ候補,http://e-ina.co.jp/results/
,バドミントンプレイヤーのためのポータルサイト「minton」運営する企業。ポータルサイト運営で得たノウハウやネットワークを活かし、スポーツ協会向けWebサイト制作サービス「SPOITE」を提供。格安でスポーツ協会向けのホームページ作成を行なっている。,株式会社minton,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/spoite,MEOハブ候補,https://spoite.com/
,東京都中野区、神奈川県横浜市などでホームページ制作会社・システム開発を行う企業。15万円から簡単なホームページを制作可能。チラシや名刺のデザインなども行う。,株式会社BIGBLUE,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/bbphp,MEOハブ候補,http://bbphp.net/
,ホームページ作成・システム開発・アプリ開発と幅広く手がける制作会社。写真から場所を検索するサービス「ピクスポ」を自社サービスとして運営。,株式会社シャドーエンタープライズ,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/shadow-ep,MEOハブ候補,http://www.shadow-ep.co.jp/
,プランニングに強みを持つ、ホームページ制作会社。ホームページやECサイトのデータを分析して戦略立案・制作を行う。,いちまる計画株式会社,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/ichimaru-keikaku,MEOハブ候補,http://ichimaru-keikaku.com/
,創業以来400サイト以上の制作の実績を誇るホームページ制作会社。2013年に株式会社サイブリッジの子会社化。,株式会社ユーザー・センタード・デザイン,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/ucdesign,MEOハブ候補,http://www.ucdesign.co.jp/
,山陰(松江・出雲・米子)の企業や団体・店舗向けに企画立案・webホスティング・レンタルサーバー・CMS・高SEOなホームページ制作、さらに販売促進に関連した各種看板サイン・印刷・デザインなどを行っている制作会社。 制作したホームページが顧客の集客・売上アップに直結することを目指している。取材、ライティング、商品撮影、CM制作や多言語映像制作などの業務も対応可能。,株式会社ブリリアンシー,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/brilliancy,MEOハブ候補,http://www.brilliancy.co.jp/products/seoweb/
,ウェブデザイン、ネットショップ制作を行っている。サイトオープン（リニューアルオープンを含む）後の約1ヶ月間において、「無料メンテナンスサービス」として期間中はテキストの変更、簡易のレイアウト編集を無料で提供するのが特徴。陶芸作家やギャラリー、展示会等を紹介するメディア「陶芸WEB」を自社運営している。,株式会社リブレル,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/librel,MEOハブ候補,http://www.librel.jp/works
,北海道と東京で展開するデザイン会社。Webサイトの企画・制作などを行う。,株式会社〼々,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/masu2,MEOハブ候補,http://masu2.jp/#!work/pierreherme-items
,デジタルマーケティングに強みを持つ、アクセンチュアのグループ企業。デジタルマーケティングに総合的に対応。,株式会社アイ・エム・ジェイ,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/imjp,MEOハブ候補,https://www.imjp.co.jp/works/?nav=imj_hd-gnavi_works_jp
,株式会社リクルートで採用広報物の企画制作を担当した代表が2017年に設立。ブランドデザインやコピーライティングなども行う。,株式会社コトノバ,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/kotonoba,MEOハブ候補,http://www.kotonoba.co.jp/
,東京と福岡の2拠点で展開する制作会社。福岡のコミュニティ情報サイト「福岡移住計画」や福岡の仕事探しポータルサイト「飛梅」など福岡に関する自社サービスも運営している。,株式会社スマートデザインアソシエーション,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/s-design,MEOハブ候補,https://s-design.jp/category/works/web/
,印刷物のデザインから事業を開始した制作会社。大手企業の制作実績も多数。ホームページ・印刷物・グッズと広くデザインを行う。,株式会社ジャパンマテリアル,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/jama,MEOハブ候補,http://www.jama.co.jp/
,大手企業の実績も豊富な制作会社。SNSの活用支援やアプリ開発なども合わせて行う。,株式会社フューチャーヒット,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/f-hit,MEOハブ候補,https://www.f-hit.com/
,中小企業を中心にITやWeb関連のソリューションを総合的に提供する制作会社。サーバーホスティングから、サイト運用、アプリ制作まで対応可能。,オールインワンソリューション株式会社,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/aiosl,MEOハブ候補,http://corp.aiosl.jp/service/web/1419/
,ホームページや各販促物のデザインを通して、企業のブランドイメージ強化支援を行う岐阜県の制作会社。,株式会社フジヤマ,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/fuji-yama,MEOハブ候補,http://www.fuji-yama.co.jp/portfolio/index.html
,岡山・広島で展開する制作会社。ホームページの制作やグラフィックデザインなどを行う。,井元デザイン工房,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/imoto-webdesign,MEOハブ候補,http://imoto-webdesign.com/modules/works/
,ソーシャルゲームやWebサービスの受託開発を中心に展開する開発会社。アマチュア野球選手向け成績管理サイトなどの開発も行う。,株式会社スプーキーズ,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/spookies,MEOハブ候補,https://www.spookies.co.jp/works
,沖縄県那覇市のホームページ制作・グラフィックデザイン事務所。ロゴなどのCI / VI制作からポスター・フライヤーのデザイン、ホームページ制作などデザインを中心に展開している。,FM STUDIO,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/fmstudion,MEOハブ候補,http://fmstudio.jpn.org/#works
,マーケティング・セールスプロモーションの観点で企画から制作・運用まで提供する制作会社。,株式会社デジトレック,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/digitrek,MEOハブ候補,http://www.digitrek.co.jp/business3.shtml
,沖縄と米国コロラドにオフィスを構える制作会社。フロントエンドのデザインと構築を得意としている。,株式会社コードグラフ,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/cdgrph,MEOハブ候補,https://cdgrph.com/
,サイト分析事業・サイト調査事業のノウハウを生かし、Webツール事業やWeb制作事業までも手掛ける総合Webコンサルティング企業。Webマーケティングに必須の解析ツール・運営ツールを提供可能。制作事業では主にオウンドメディア・コミュニティサイトの構築に注力している。,株式会社HARMONY,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/harmony-corp,MEOハブ候補,http://www.harmony-corp.co.jp/works/
,「パッケージ」「受託開発」「人材提供」という3つのソリューションを用意しているため、個々の課題に対して最適化されたサービスを提供することが可能。,株式会社SALTO,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/salto,MEOハブ候補,https://www.salto.site/
,静岡県を中心にホームページ制作を行う個人事業主。wix、jimdo、weebly、WordPressなど多様なCMSに対応しサイトを制作。地元企業を中心に展開している。複数の自社メディアの運営実績もあり。,ウェブパレット,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/web-pallet,MEOハブ候補,https://web-pallet.com/works/
,案件に応じてフリーランスをアサインし、ホームページ制作を行う企業。案件のディレクションからプロジェクトに参画することも可能。,ホームワーカーズコミュニティ株式会社,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/hwc,MEOハブ候補,https://www.hwc.jp/achievement/
