address,business_description,company_name,decision,maps_url,phone,reason,source_url,status,url
,ブティックス株式会社は、介護・医療・福祉分野に特化したM&A仲介・事業承継支援および業界展示会の運営を手がける企業。2013年設立、東京都港区に本社を置く。主力サービスは介護事業者向けM&Aマッチングと、「CareTEX」をはじめとするシニアビジネス展示会の主催。少子高齢化を背景に需要が拡大する介護・シニア市場において、事業譲渡・M&Aコンサルティングからイベント事業まで幅広く展開している。 所在地: 東京都八王子市 所在地: 東京都千代田区 所在地: 東京都港区 所在地: 東京都中央区 所在地: 東京都,ブティックス株式会社,drop,,,weak_provider_evidence,https://db.grip.website/detail/7010701023374,,https://boutix.co.jp/
,金融サービス業 所在地: 東京都港区赤坂７丁目１番１号 所在地: 東京都品川区 所在地: 東京都中央区 所在地: 東京都港区 所在地: 東京都立川市,株式会社ＦＰＧ,drop,,,weak_provider_evidence,https://db.grip.website/detail/3010001086522,,https://www.fpg.jp/
,コンサルティング事業 日本国内外における河川・水資源、上下水道、農業農村整備・開発、ダム・発電、交通・運輸（道路・鉄道・港湾・空港）、都市・地域開発、地質・防災・砂防、環境、情報システムなどに係わる調査、計画、評価、設計、工事監理、マネジメント等 所在地: 東京都中央区 所在地: 東京都 所在地: 東京都港区 所在地: 東京都渋谷区 所在地: 東京都千代田区,日本工営株式会社,drop,,,weak_provider_evidence,https://db.grip.website/detail/2010001016851,,http://www.n-koei.co.jp/
,経営コンサルティング事業 所在地: 東京都文京区 所在地: 東京都千代田区 所在地: 東京都千代田区 所在地: 東京都中央区 所在地: 東京都中野区,山田コンサルティンググループ株式会社,drop,,,weak_provider_evidence,https://db.grip.website/detail/8010001136859,,https://www.yamada-cg.co.jp/
,,株式会社船井総研ホールディングス,drop,,,non_provider_company_type,https://db.grip.website/detail/1120001069955,,https://hd.funaisoken.co.jp/company/overview/
,シンクタンク・コンサルティングサービス、ITサービス 所在地: 東京都品川区 所在地: 東京都中央区 所在地: 東京都大田区 所在地: 東京都千代田区 所在地: 東京都中野区,株式会社三菱総合研究所,drop,,,weak_provider_evidence,https://db.grip.website/detail/6010001030403,,https://www.mri.co.jp/sustainability/social/balance.html
,地質調査・試験・解析・評価 環境調査・分析・解析・評価 土木設計・施工管理・構造物維持管理 地域計画・地域おこし・まちづくり 等 所在地: 新潟県新潟市中央区 所在地: 新潟県東蒲原郡阿賀町 所在地: 新潟県上越市 所在地: 新潟県新潟市中央区 所在地: 新潟県南魚沼市,株式会社キタック,drop,,,weak_provider_evidence,https://db.grip.website/detail/2110001001637,,http://cgsc.info
,M&A仲介事業を展開。企業の合併・買収に関するアドバイス、マッチング、デューデリジェンス、契約交渉支援などを一貫して提供し、中小企業の事業承継や成長戦略をサポートする。 所在地: 東京都中野区 所在地: 東京都品川区 所在地: 東京都千代田区 所在地: 東京都 所在地: 東京都国分寺市,株式会社ストライクグループ,drop,,,weak_provider_evidence,https://db.grip.website/detail/7010001079968,,https://www.strike.co.jp/
,汚染土壌調査、汚染土壌処理および工事、産業廃棄物処理および収集運搬、環境分析、環境コンサルティング、廃食油のバイオ燃料化、PCB廃棄物収集運搬およびコンサルティング 所在地: 愛知県名古屋市中区 所在地: 愛知県名古屋市中村区 所在地: 愛知県名古屋市西区 所在地: 愛知県知多郡阿久比町 所在地: 愛知県大府市,株式会社ダイセキ環境ソリューション,drop,,,weak_provider_evidence,https://db.grip.website/detail/5180001044387,,https://www.daiseki-eco.co.jp/recruit/welfare/
,[総合エンジニアリング事業] ◆各種産業プラントの研究・開発協力、企画、設計、機器調達、建設、試運転、技術指導など 対象分野：石油、ガス、石油化学、一般化学、水、発電、高度生産システム、医薬、ファインケミカル、バイオ、環境、資源開発、人工知能、等 所在地: 千葉県千葉市中央区 所在地: 千葉県柏市 所在地: 千葉県大網白里市 所在地: 千葉県船橋市 所在地: 千葉県千葉市緑区,東洋エンジニアリング株式会社,drop,,,weak_provider_evidence,https://db.grip.website/detail/9010001024113,,https://www.toyo-eng.com/jp/ja/
,,日揮ホールディングス株式会社,drop,,,non_provider_company_type,https://db.grip.website/detail/3010001008732,,http://www.jgc.com/
,,令和アカウンティング・ホールディングス株式会社,drop,,,non_provider_company_type,https://db.grip.website/detail/6010001128817,,https://rw-ah.net/
,建設コンサルタント業 都市、港湾、空港等、建設事業全般における事業計画、企画、設計、測量、調査、施工計画、管理 所在地: 東京都品川区 所在地: 東京都中央区 所在地: 東京都台東区 所在地: 東京都渋谷区 所在地: 東京都大田区,株式会社協和コンサルタンツ,drop,,,weak_provider_evidence,https://db.grip.website/detail/2011001006553,,https://www.kyowa-c.co.jp/
,株式会社リブ・コンサルティングは、東京都千代田区に本社を置く経営コンサルティング会社で、中堅・中小企業を主な対象に経営戦略立案、営業力強化、組織改革、DX推進などを支援している。戦略策定に留まらず実行支援まで一貫して関与するハンズオン型のコンサルティングスタイルが特徴で、成果にコミットする姿勢を強みとしている。人材育成・組織開発や後継者育成・事業承継支援にも対応しており、企業の持続的成長を経営全般にわたって伴走支援する。 所在地: 東京都中央区 所在地: 東京都千代田区 所在地: 東京都立川市 所在地: 東京都 所在地: 東京都中野区,株式会社リブ・コンサルティング,drop,,,weak_provider_evidence,https://db.grip.website/detail/4010001148263,,https://www.libcon.co.jp/
,D&Mカンパニーは、医療機関・介護事業所の経営コンサルティング・人材支援サービスを提供する医療系コンサル企業。病院・クリニック・介護施設の経営改善・集患支援・医療事務サポート等を展開し、医療・介護業界に特化したコンサルティングファームとして大阪を拠点に全国展開。 所在地: 大阪府大阪市北区 所在地: 大阪府大阪市中央区 所在地: 大阪府大阪市西区 所在地: 大阪府大阪市中央区 所在地: 大阪府大阪市中央区,株式会社Ｄ＆Ｍカンパニー,drop,,,weak_provider_evidence,https://db.grip.website/detail/2120001194249,,https://www.dmcompany.co.jp/
,経営戦略/経営課題に即した組織・人材開発とステークホルダーリレーションに関する総合的な伴走支援 所在地: 東京都千代田区 所在地: 東京都中野区 所在地: 東京都港区 所在地: 東京都文京区 所在地: 東京都立川市,株式会社セルム,drop,,,weak_provider_evidence,https://db.grip.website/detail/8011001112552,,https://www.celm.co.jp/
,ガイアックスは「Empowering the people to connect 〜人と人をつなげる」をミッションに創業したスタートアップスタジオです。ソーシャルメディアとシェアリングエコノミー領域、web3・DAOを用いた事業を展開しており、新規事業のアイディア出しからグロースまで、起業前のフェーズから徹底した支援を提供します。事業開発、エンジニアリング、バックオフィス、資金調達など、あらゆる角度からのサポートにより、若手起業家を数多く輩出しています。既存事業部の独立支援や、卒業生が設立した企業・社外スタートアップへの投資育成も行っています。ブロックチェーンなどのテクノロジー活用や、自律分散型の組織形態を通じ、よりよい社会の実現を目指しています。主な事業内容は、ソーシャルメディア領域、シェアリングエコノミー領域、web3・DAO領域です。 所在地: 東京都 所在地: 東京都港区 所在地: 東京都中央区 所在地: 東京都 所在地: 東京都品川区,株式会社ガイアックス,drop,,,weak_provider_evidence,https://db.grip.website/detail/1010701022159,,https://www.gaiax.co.jp/
,株式会社日水コンは、東京都新宿区に本社を置く上下水道分野専門の建設コンサルタント企業です。1959年創業以来、水コンサルタントのパイオニアとして専門性を磨き続けています。上下水道から河川・湖沼の治水・利水・環境管理、産業排水・廃棄物処理・資源循環まであらゆる水環境事業を網羅します。独自特許技術の開発や技術論文発表にも積極的で、水分野の技術的リーダーシップを確立した東証スタンダード市場上場企業です。 所在地: 東京都八王子市 所在地: 東京都 所在地: 東京都港区 所在地: 東京都立川市 所在地: 東京都港区,株式会社日水コン,drop,,,weak_provider_evidence,https://db.grip.website/detail/3011101015783,,https://www.nissuicon.co.jp/
,フォースタートアップス株式会社は、2016年9月創業の東京都港区麻布台ヒルズに本社を置く成長産業支援企業です。スタートアップ企業への人材紹介・採用支援、インキュベーション事業、企業情報プラットフォームSTARTUP DBの提供、投資事業を展開しています。成長産業における企業と人材のエコシステム構築を目指し2020年上場。従業員数269名、資本金2億39百万円で日本経済団体連合会などの主要団体にも参画しています。 所在地: 東京都八王子市 所在地: 東京都 所在地: 東京都千代田区 所在地: 東京都港区 所在地: 東京都中央区,フォースタートアップス株式会社,drop,,,weak_provider_evidence,https://db.grip.website/detail/1011201019356,,https://www.forstartups.com/
,中堅・中小企業を対象としたM&A（企業の買収・合併）の仲介およびアドバイザリー業務に特化した独立系のM&A仲介会社です。後継者不在による事業承継問題の解決を主軸に、買い手企業と売り手企業のマッチングから成約までを専任のコンサルタントが一貫してサポート。着手金を取らず、基本合意に達するまで費用が発生しない「完全成功報酬体系（一部例外を除く）」を採用し、顧客にとって納得感の高い料金体系を実現。調剤薬局業界や建設業界をはじめとする幅広い業種で高い成約実績と収益性を誇っています。 所在地: 東京都国分寺市 所在地: 東京都立川市 所在地: 東京都 所在地: 東京都港区赤坂７丁目１番１号 所在地: 東京都港区,Ｍ＆Ａキャピタルパートナーズ株式会社,drop,,,weak_provider_evidence,https://db.grip.website/detail/3010001107385,,https://www.ma-cp.com/
,経営コンサルティング事業・ファイナンシャル・アドバイザリー事業・再生支援事業・制度関連助言業務・教育研修事業・資金支援業務 所在地: 東京都文京区 所在地: 東京都千代田区 所在地: 東京都 所在地: 東京都中野区 所在地: 東京都千代田区,フロンティア・マネジメント株式会社,drop,,,weak_provider_evidence,https://db.grip.website/detail/1010001121867,,https://www.frontier-mgmt.com/
,,株式会社日本Ｍ＆Ａセンターホールディングス,drop,,,non_provider_company_type,https://db.grip.website/detail/6010001033744,,https://recruit.nihon-ma.co.jp/work/project7/
,インテグループ株式会社は、中小企業・中堅企業を対象としたM&A仲介・事業承継支援を専門とするコンサルティング企業。後継者不在や経営者の引退に悩む中小企業オーナーに対し、買収候補企業の選定から交渉・クロージングまでワンストップで支援する。豊富な成約実績とネットワークを活かし、売り手・買い手双方にとって最適なM&Aの実現を目指している。 所在地: 東京都港区赤坂７丁目１番１号 所在地: 東京都 所在地: 東京都中央区 所在地: 東京都中野区 所在地: 東京都千代田区,インテグループ株式会社,drop,,,weak_provider_evidence,https://db.grip.website/detail/4010001110066,,https://integroup.co.jp/
,,株式会社ウエスコホールディングス,drop,,,non_provider_company_type,https://db.grip.website/detail/6260001026756,,https://www.wescohd.co.jp/
,"ヘリオステクノホールディング株式会社は、1976年10月に設立された製造業持株会社で、本社は東京都中央区日本橋馬喰町に所在する。東京証券取引所スタンダード市場に上場。グループ事業として製造装置事業とランプ事業を展開しており、フェニックス電機株式会社（特殊ランプ・光源製品）やナカンテクノ株式会社（製造装置）など複数の事業子会社を傘下に持つ。製造装置事業では半導体・FPD製造向けの各種装置を、ランプ事業では産業用・医療用・映像用など幅広い用途の光源製品を製造・販売している。資本金は約21億3,300万円。 所在地: 東京都文京区 所在地: 東京都 所在地: 東京都港区 所在地: 東京都港区 所在地: 東京都中央区",ヘリオステクノホールディング株式会社,drop,,,weak_provider_evidence,https://db.grip.website/detail/5140001059001,,https://www.heliostec-hd.co.jp/about/outline.html
,ＳＣＡＴ株式会社は、栃木県小山市を拠点に、建設コンサルタント・測量・地質調査・補償コンサルタントを提供する建設インフラ専門企業です。道路・橋梁・河川などの公共インフラの調査・設計・計画策定を担う建設コンサルタント業務を中心に、精密測量・ボーリング調査などの地質調査、公共事業に伴う用地補償コンサルタント業務まで幅広く展開しています。官公庁・地方自治体の発注する社会資本整備事業を技術面から支える専門集団として地域インフラの整備に貢献しています。 所在地: 栃木県宇都宮市 所在地: 栃木県那須郡那須町 所在地: 栃木県日光市 所在地: 栃木県日光市 所在地: 栃木県足利市,ＳＣＡＴ株式会社,drop,,,weak_provider_evidence,https://db.grip.website/detail/8060001014432,,https://www.scat.co.jp/
,・情報通信コンサルティング（IP統合システム、情報セキュリティ、web構築など） ・経営コンサルティング（総合コンサル、海外進出支援、人材・教育、環境など） 所在地: 東京都 所在地: 東京都千代田区 所在地: 東京都中央区 所在地: 東京都千代田区 所在地: 東京都国分寺市,株式会社フォーバル,drop,,,weak_provider_evidence,https://db.grip.website/detail/4011001025865,,http://www.webadvisors.jp/
,株式会社エム・エイチ・グループは、東京都渋谷区を拠点に、医療機関・介護施設向けの経営コンサルティングおよび医療・介護分野に特化した人材紹介・人材派遣サービスを提供する企業です。病院・クリニック・老人ホームの開業支援・運営改善から医師・看護師・介護士のマッチングまでワンストップで支援しており、医療・福祉業界の経営課題と人材不足の解消に貢献しています。 所在地: 東京都 所在地: 東京都中野区 所在地: 東京都港区 所在地: 東京都千代田区 所在地: 東京都国分寺市,株式会社エム・エイチ・グループ,drop,,,weak_provider_evidence,https://db.grip.website/detail/1011001062515,,https://mhgroup.co.jp/
,土木建設事業に関する企画、調査、計画、設計及び事業監理他 所在地: 東京都品川区 所在地: 東京都北区 所在地: 東京都港区 所在地: 東京都八王子市 所在地: 東京都渋谷区,株式会社建設技術研究所,drop,,,weak_provider_evidence,https://db.grip.website/detail/7010001042703,,https://www.ctie.co.jp/
1600022 東京都新宿区新宿６丁目２８番７号,新宿区新宿６丁目２８番７号にある**イシン株式会社**は、主に以下の事業を展開しています。 1.  **メディア事業:** *   **経営者向けメディアの運営:** 経営者層をターゲットにした情報誌やウェブメディアを企画・制作・運営しています。代表的なものに「経営者通信」などがあります。 *   **ベンチャー企業向けメディアの運営:** 成長企業やベンチャー企業に特化した情報誌やウェブメディアを運営しています。代表的なものに「ベンチャー通信」「ベストベンチャー100」「ニッポンの社長」などがあります。 *   これらのメディアを通じて、企業の経営課題解決、成長支援、ブランディング、採用支援などを行っています。 2.  **コンサルティング事業:** *   メディア運営で培った知見やネットワークを活かし、企業の経営戦略、ブランディング、採用戦略などに関するコンサルティングを提供しています。 3.  **イベント事業:** *   経営者やベンチャー企業向けのセミナー、交流会、アワードイベントなどを企画・開催しています。 4.  **人材紹介事業:** *   企業の成長を支援するため、経営層や幹部候補、専門職などの人材紹介も行っています。 要するに、イシン株式会社は、**経営者やベンチャー企業に特化したメディアを核として、情報提供、コンサルティング、人材支援などを通じて企業の成長をサポートしている会社**です。 所在地: 東京都大田区 所在地: 東京都八王子市 所在地: 東京都中央区 所在地: 東京都国分寺市 所在地: 東京都千代田区,イシン株式会社,keep,,03-5291-1580,,https://db.grip.website/detail/6011101062914,MEOハブ候補,https://ishin1853.co.jp/
,,竹田ｉＰホールディングス株式会社,drop,,,non_provider_company_type,https://db.grip.website/detail/5180001008739,,https://www.takedaip-hd.co.jp/
,,株式会社クオンツ総研ホールディングス,drop,,,non_provider_company_type,https://db.grip.website/detail/3011001124759,,https://www.q-research.co.jp/
,ジャパンM&Aソリューションは、東京都千代田区に本社を置く、中小企業を主対象としたM&A（企業の合併・買収）仲介サービスを提供する企業です（東証グロース上場）。 主に以下の事業を展開しています。 1. M&A仲介・アドバイザリーサービス（中核事業） 後継者不在に悩む中小企業の事業承継や、さらなる成長を目指す企業の戦略的M&Aを支援しています。 • 「相談されたら断らない」姿勢：小規模な案件や赤字企業、会社分割を伴う複雑なスキームの案件など、他社が敬遠しがちな案件でも幅広く対応しています。 • 強力なネットワーク：全国の金融機関や税理士、中小企業の買い手データベースを駆使し、スピーディーかつ最適なマッチングを実現しています。 • リーズナブルな手数料体系：着手金や中間報酬を取らず、成約時にのみ費用が発生する完全成功報酬型に近い体系をとっています。また、最低成約報酬も業界内では比較的低く設定されています。 2. 事業承継・経営コンサルティング M&Aの検討段階から成約後まで、オーナー経営者の想いに寄り添ったトータルサポートを行っています。 • 専門家によるサポート：経験豊富なM&Aアドバイザーが専任となり、案件管理やリスク管理を徹底して行います。 • セミナー・情報発信：歯科医院やタクシー業界など特定の業界に特化したM&Aセミナーや、経済情勢の解説コラムなどを通じて、経営者に役立つ情報を提供しています。 【企業の特徴】 「安心して相談できるM&A会社」を目指し、中小M&Aガイドラインの遵守や透明性の高い週次報告制度など、信頼性を重視した運営が特徴です。 大手M&A仲介会社が取り扱いにくい小規模な「マイクロM&A」領域にも強く、日本の社会的課題である「中小企業の廃業阻止」に積極的に取り組んでいる企業です。2023年の上場以来、さらなる信頼感とネットワークの拡大を加速させています。 所在地: 東京都中央区 所在地: 東京都文京区 所在地: 東京都港区 所在地: 東京都千代田区 所在地: 東京都千代田区,ジャパンＭ＆Ａソリューション株式会社,drop,,,weak_provider_evidence,https://db.grip.website/detail/3010701038434,,https://jpmas.jp/
,経営コンサルティング業 所在地: 東京都 所在地: 東京都八王子市 所在地: 東京都大田区 所在地: 東京都中央区 所在地: 東京都中野区,株式会社サーキュレーション,drop,,,weak_provider_evidence,https://db.grip.website/detail/4011001098218,,https://www.circu.co.jp/
,,株式会社ふくおかフィナンシャルグループ,drop,,,official_unreachable,https://db.grip.website/detail/9290001028986,,https://www.fukuoka-fg.com/
,経営コンサルティング業。成果報酬型のコンサルティングサービスを提供。 ■コンサルティング領域 コストマネジメント ストラテジー＆ハンズオンコンサルティング PEファンド支援／PMI SCM／物流コンサルティング 組織戦略コンサルティング ■SaaS・IT領域 Pro-Sign CRE 所在地: 東京都千代田区 所在地: 東京都中央区 所在地: 東京都品川区 所在地: 東京都港区 所在地: 東京都千代田区,株式会社プロレド・パートナーズ,drop,,,weak_provider_evidence,https://db.grip.website/detail/3010401075612,,https://www.prored-p.com/
5320003 大阪府大阪市淀川区宮原３丁目３番４１号,東京都千代田区と大阪市淀川区に本社を置く、1957年創業（東証プライム上場）の日本屈指の歴史を誇る独立系総合経営コンサルティングファームです。「100年先も輝き続ける企業を、一社でも多く。」をミッションに掲げ、日本の経営コンサルティングの先駆けとして、累計20万社以上の支援実績を誇ります。主な事業内容は、中長期経営計画の策定、M&A支援、DX（デジタルトランスフォーメーション）推進、組織・人事変革、ブランディング、および次世代経営者の育成など、多角的なコンサルティングサービスです。最大の特徴は、全国の主要都市に拠点を構える地域密着型の体制と、特定の業種・事業領域に精通したプロフェッショナルによる「ドメイン別コンサルティング」にあります。大企業から有力な中堅企業、地方の優良企業までを顧客とし、机上の空論ではない現場の実践に即した「伴走型支援」を強みとしています。長年培った確固たるメソッドと独自の「経営者の視点」を融合させ、企業の持続可能な発展と社会価値の向上に貢献し続ける、国内最大級のコンサルティング集団です。 所在地: 大阪府大阪市北区 所在地: 大阪府大阪市中央区 所在地: 大阪府大阪市中央区 所在地: 大阪府大阪市港区 所在地: 大阪府大阪市中央区,株式会社タナベコンサルティンググループ,keep,,代表者名 代表取締役社長 若松 孝彦,,https://db.grip.website/detail/3120001133750,MEOハブ候補,https://www.tanabeconsulting-group.com/
,高校生に特化した就職支援サービスと、企業向けの採用支援サービスを展開する企業です。求人情報サイト「ジョブドラフト」の運営や、高校生と企業の合同企業説明会の開催を通じ、情報不足になりがちな高卒市場における就職活動のミスマッチ解消に取り組んでいます。また、採用ノウハウを持たない中小企業に対して、高校生採用に向けたコンサルティングやツール提供を行い、次世代を担う若手人材のキャリア形成と企業の持続的な成長を支援しています。 所在地: 大阪府大阪市中央区 所在地: 大阪府大阪市中央区 所在地: 大阪府大阪市中央区 所在地: 大阪府大阪市中央区 所在地: 大阪府大阪市中央区,株式会社ジンジブ,drop,,,weak_provider_evidence,https://db.grip.website/detail/8010401117310,,https://jinjib.co.jp/
,株式会社エスネットワークスは、1999年10月設立、東京都千代田区丸の内に本社を置く独立系コンサルティングファームです。経営者の視点で企業の持続的成長を支援する会計・財務・税務のプロフェッショナル集団として、コンサルティング事業と投資事業を展開。税務顧問、企業再編の税務アドバイザリー、事業承継コンサルティング、給与計算アウトソーシングなど多岐にわたるサービスを提供しています。従業員276名を擁し東証グロース市場に上場（コード：5867）。 所在地: 東京都港区赤坂７丁目１番１号 所在地: 東京都 所在地: 東京都国分寺市 所在地: 東京都品川区 所在地: 東京都中央区,株式会社エスネットワークス,drop,,,weak_provider_evidence,https://db.grip.website/detail/7010401041874,,https://www.esnet.co.jp/
,企業の経営層や次世代リーダー（エグゼクティブ）を対象としたビジネスコーチングサービスを提供する専門企業です。心理学や行動科学に基づいた対話型のコーチングを通じて、リーダー自身の行動変容を促し、組織全体のパフォーマンス向上と変革を実現します。豊富な実績と厳しいトレーニングを受けたプロフェッショナルコーチを多数擁し、国内外の大企業を中心に組織風土の改革や人材開発のプロジェクトを強力に伴走支援する、組織開発コンサルティングのリーディングカンパニーです。 所在地: 東京都 所在地: 東京都中央区 所在地: 東京都大田区 所在地: 東京都港区 所在地: 東京都中央区,株式会社コーチ・エィ,drop,,,weak_provider_evidence,https://db.grip.website/detail/6010001075555,,https://www.coacha.com/
,リサーチ業務、及び、外食・サービス業界を中心とした経営コンサルティングに関する業務 所在地: 東京都中央区 所在地: 東京都国分寺市 所在地: 東京都千代田区 所在地: 東京都大田区 所在地: 東京都中央区,株式会社ＭＳ＆Ｃｏｎｓｕｌｔｉｎｇ,drop,,,weak_provider_evidence,https://db.grip.website/detail/3010001152084,,http://www.msandc.co.jp/
,公認会計士の知見を活用し、企業のIPO（新規株式公開）準備や経営課題の解決を支援するコンサルティング企業です。全国の独立系公認会計士をネットワーク化し、クライアント企業のニーズに合わせた最適な専門家チームを組成して実務をサポート。内部統制の構築、決算早期化、M&Aのアドバイザリーなど、ベンチャー企業から上場企業まで幅広いフェーズの経営管理の高度化と、コーポレートガバナンスの強化を支援しています。 所在地: 東京都千代田区 所在地: 東京都中央区 所在地: 東京都文京区 所在地: 東京都品川区 所在地: 東京都千代田区,ブリッジコンサルティンググループ株式会社,drop,,,weak_provider_evidence,https://db.grip.website/detail/9010401096413,,https://bridge-cg.com/
