address,business_description,company_name,decision,maps_url,phone,reason,source_url,status,url
1030014 東京都,株式会社エフティグループは、法人・個人向けにオフィス環境と生活インフラをワンストップで提供する総合サービス企業です。主な事業は以下の通りです。 ソリューション事業（コア事業）：設立から30年にわたり、ビジネスホン・OA機器・UTM・サーバーなどの通信関連商材を、保守・工事・サポートまで一括で提供しています。 NTT事業：FVNOとして自社ブランドの光インターネット回線やISP・050番号など、通信関連サービスを幅広く展開しています。 環境・個人向け事業：ウォーターサーバー、蓄電池、太陽光発電など個人ユーザー向けサービスのほか、LED照明や業務用エアコンなどオフィス・店舗向け設備も手がけています。 その他：通信コスト削減・業務効率化・IT環境整備といった多様なニーズへの対応や、Webマーケティングサービスも展開しています。 法人の通信・ITから個人の生活インフラまで、グループ全体でワンストップ提供できる体制が強みの企業です。​​​​​​​​​​​​​​​​ 所在地: 東京都港区 所在地: 東京都渋谷区 所在地: 東京都渋谷区 所在地: 東京都渋谷区渋谷２丁目１５番１号 所在地: 東京都,株式会社エフティグループ,keep,,代表者名 代表取締役社長 小 林 亮 二,,https://db.grip.website/detail/7010001089380,MEOハブ候補,https://www.ftgroup.co.jp/
1050013 東京都港区浜松町２丁目２番１２号,マーケティングクラウドの提供ならびにソリューションの企画・開発・販売 マーケティングに関連するコンサルティング・アウトソーシングサービスの提供 所在地: 東京都千代田区 所在地: 東京都国分寺市 所在地: 東京都渋谷区 所在地: 東京都 所在地: 東京都中央区,株式会社シャノン,keep,,03-6743-1551,,https://db.grip.website/detail/1010401052638,MEOハブ候補,https://www.shanon.co.jp/
1080023 東京都港区芝浦３丁目１番２１号,"株式会社ユーザーローカルは、「ビッグデータ×人工知能で世界を進化させる」を掲げる東証プライム上場のAI・データ解析企業である。主力製品はWebマーケティング統合ツール「User Insight」で、ヒートマップ分析・アクセス解析・SEO調査・AIコンテンツ生成など多彩な機能を1,000社以上に提供する。ソーシャルメディア分析「Social Insight」、AIテキストマイニング、チャットボット、ChatAIなども展開し、首相官邸・ベネッセ・日産・楽天などを顧客に持つ。2007年設立。 所在地: 東京都千代田区 所在地: 東京都渋谷区 所在地: 東京都港区 所在地: 東京都 所在地: 東京都品川区",株式会社ユーザーローカル,keep,,-,,https://db.grip.website/detail/9011001069346,MEOハブ候補,https://ui.userlocal.jp/
1010052 東京都千代田区神田小川町３丁目２６－８－２Ｆ,"株式会社WACUL（読み：ワカル）は、2010年設立・東京都千代田区本社のデジタルマーケティング支援企業です（東証グロース市場上場、証券コード4173）。 主な事業は4つで、AIによるデジタルマーケティング改善提案SaaS「AIアナリスト」シリーズの開発・販売（ソフトウェア事業）、BtoB・BtoC企業向けのマーケティングDXコンサルティング、SEO記事制作・広告運用・サイト制作などのアウトソーシング事業、マーケティング人材紹介「Marketer Agent」を軸とした人材事業です。 「AIアナリスト」はGoogleアナリティクス等の行動データを自動分析し、改善提案まで行うSaaSで、36,000サイト以上に導入されており、大手から中小企業まで幅広く利用されています。 38,000超のサイトデータと10,000超の成功・失敗事例を独自に蓄積しており、データとナレッジを核に企業のマーケティングDXを戦略から実行まで一気通貫で支援するのが強みです。 所在地: 東京都渋谷区 所在地: 東京都 所在地: 東京都千代田区 所在地: 東京都新宿区 所在地: 東京都港区",株式会社ＷＡＣＵＬ,keep,,代表者名 代表取締役社長 大淵 亮平,,https://db.grip.website/detail/2010001135511,MEOハブ候補,https://wacul.co.jp/
1500002 東京都,日本最大級のフリーランス向けクラウドソーシングプラットフォーム「Lancers」を運営するIT企業です。Web制作、システム開発、デザイン、ライティングなどの仕事を依頼したい企業と、スキルを持つ個人のフリーランスをオンライン上でマッチングさせる仕組みを提供しています。単なるマッチングにとどまらず、企業の外部人材の活用（タレントプール）を支援するサービスや、フリーランス向けの教育・福利厚生支援なども展開し、新しい多様な働き方のインフラを創造しています。 所在地: 東京都品川区 所在地: 東京都渋谷区渋谷２丁目１５番１号 所在地: 東京都 所在地: 東京都千代田区 所在地: 東京都新宿区,ランサーズ株式会社,keep,,03-5774-6951,,https://db.grip.website/detail/6021001024617,MEOハブ候補,https://www.lancers.co.jp/
1620825 東京都新宿区神楽坂４丁目８番地ＯＮＥＳＴ飯田橋スクエア,（旧 株式会社MyRefer）企業が自社の社員から知人・友人の紹介を受けて採用活動を行う「リファラル採用」を支援するクラウドサービス「MyRefer」の開発・提供を主力とするHRテック企業です。制度の設計から社員への認知・促進、応募管理までをシステム上で一元化し、自社にマッチした人材の効率的な採用をサポートします。さらに、転職潜在層をタレントプールとして管理し継続的なアプローチを行う「MyTalent」など、採用マーケティングプラットフォームを展開し、日本企業の採用活動のDX化を牽引しています。 所在地: 東京都千代田区 所在地: 東京都国分寺市 所在地: 東京都品川区 所在地: 東京都渋谷区 所在地: 東京都新宿区,株式会社ＴａｌｅｎｔＸ,keep,,代表者名 代表取締役社長 鈴木 貴史,,https://db.grip.website/detail/3010001192221,MEOハブ候補,https://talentx.co.jp/
1060032 東京都,東京都港区に本社を置く、2013年設立（東証グロース上場）のアプリ開発・運用プラットフォームを提供するSaaS企業です。「Mobile Tech for All」をミッションに掲げ、モバイルテクノロジーをあらゆる企業に開放し、デジタル変革を加速させることを目指しています。主な事業内容は、プログラミング不要のノーコードで自社アプリを構築・運用・分析できるプラットフォーム「Yappli」および、アプリを軸にした顧客管理サービス「Yappli CRM」の提供です。最大の特徴は、専門知識がなくても直感的な操作で高品質なネイティブアプリを短期間で開発できる点にあります。リリース後の更新や機能追加も容易で、プッシュ通知やポイントカード、EC連携など豊富な機能を備えています。小売・アパレル業界の販促アプリから、B2B企業の営業支援、さらには大学の公式アプリや社内ポータルまで、幅広い業種で650社以上の導入実績を誇ります。企業のファンづくりと業務効率化をモバイルの力で強力に支援し続ける、ノーコードDXのトップランナーです。 所在地: 東京都渋谷区渋谷２丁目１５番１号 所在地: 東京都中央区 所在地: 東京都千代田区 所在地: 東京都港区 所在地: 東京都千代田区,株式会社ヤプリ,keep,,03-6866-5730,,https://db.grip.website/detail/6010401104203,MEOハブ候補,https://yappli.co.jp/
1060032 東京都,企業のWebサイトやスマートフォンサイトの使い勝手（UI/UX）を改善するSaaS型のクラウドサービスを提供するIT企業です。Webサイト上の入力フォーム（会員登録や購入画面など）を最適化し、ユーザーの離脱を防いでコンバージョン（成果）率を高める「ナビキャスト フォームアシスト」などを主力としています。また、オンラインでの本人確認（eKYC）システムや、企業のDX支援コンサルティングなども展開。マーケティングとテクノロジーを融合させ、企業のWebビジネスの収益最大化を支援しています。 所在地: 東京都中央区 所在地: 東京都品川区 所在地: 東京都杉並区 所在地: 東京都国分寺市 所在地: 東京都,株式会社ショーケース,keep,,代表者名 代表取締役社長 平野井 順一,,https://db.grip.website/detail/2010401036607,MEOハブ候補,https://www.showcase-tv.com/
1000005 東京都千代田区丸の内１丁目９番２号,販促領域及び人材領域における、個人ユーザーと企業クライアントを結ぶマッチングプラットフォームや、企業クライアント向けのSaaS (Software as a Service) の提供。 所在地: 東京都中央区 所在地: 東京都中央区 所在地: 東京都渋谷区 所在地: 東京都新宿区 所在地: 東京都千代田区,株式会社リクルート,keep,,03-6835-3000,,https://db.grip.website/detail/5010001149426,MEOハブ候補,https://www.recruit.co.jp/people/inclusion/
5300011 大阪府大阪市北区大深町４番２０号グランフロント大阪タワーＡ,株式会社フューチャーショップは、電子商取引（Eコマース）支援サービスの提供を行っています。具体的には、SaaS型ECサイト構築プラットフォーム「futureshop」の企画・運営・開発を手掛けています。このプラットフォームを通じて、事業者のお客様が安全かつ先進的で魅力的なEコマースサイトを実現し、競争優位を確保して利益を生み出せるよう支援しています。また、お客様と共に活用方法を考えるスキームも提供し、共に成長していくことを目指しています。お客様のビジネス環境を理解し、本質的な問題解決に挑戦することで、最適な機能を提供し、専門性を高めています。 所在地: 大阪府大阪市北区 所在地: 大阪府豊中市 所在地: 大阪府大阪市中央区 所在地: 大阪府大阪市淀川区 所在地: 大阪府大阪市浪速区,株式会社フューチャーショップ,keep,,06-6485-5200,,https://db.grip.website/detail/7120001143143,MEOハブ候補,https://www.future-shop.jp/
7000962 岡山県岡山市北区北長瀬表町２丁目１６番２７号,ITソリューション企業として、企業・官公庁・学校向けにシステム開発、デザイン制作、クラウド導入支援・DX推進などの情報システム関連サービスを提供。 所在地: 岡山県倉敷市 所在地: 岡山県岡山市東区 所在地: 岡山県岡山市南区 所在地: 岡山県岡山市北区 所在地: 岡山県岡山市北区,アイピーシステム株式会社,keep,,0868-05-0678,,https://db.grip.website/detail/7260001000140,MEOハブ候補,https://www.ipsys.co.jp/
1600023 東京都新宿区西新宿６丁目１８番１号,Webサイト制作、システム開発、UI/UXデザイン、グラフィックデザイン、ブランディング、マーケティング支援など、デジタル領域における幅広いクリエイティブ制作とコンサルティングを提供。 所在地: 東京都品川区 所在地: 東京都 所在地: 東京都千代田区 所在地: 東京都新宿区 所在地: 東京都港区,株式会社スタイル・フリー,keep,,代表者名 三上 光太郎,,https://db.grip.website/detail/5011001071198,MEOハブ候補,https://style-free.co.jp/
1070052 東京都港区赤坂１丁目８番１号,＜主な事業内容＞ 1.電気通信事業 2.電気通信事業に係る通信機器及びその周辺機器等売買・賃貸、料金回収代行、故障修理等に関する業務、及びそれらに関する各種支援業務 3.電気通信事業に係る通信機器及びその周辺機器等の取付、試験・整備、流通・回収等に関する業務 4.電気通信設備の設計、開発、工事、建設、保守・運営及び電波法に基づく点検等に関する業務 5.建築工事の請負・施工 6.建築物の設計・工事監理 7.情報処理システム、ソフトウェアの開発、保守及び販売・運用に関する業務 8.各種情報提供サービスに関する業務 9.各種イベントの企画、運営、立案及び制作に関する業務 10.テレマーケティングに関する業務 11.貨物運送取扱事業 12.倉庫業 13.クレジットカード業・電子マネー等に関する業務 14.損害保険代理店業務及び生命保険の募集に関する業務 15.販売促進用商品、ノベルティ、衣料品、カタログ販売及びその他物品販売に関する業務 16.総務・厚生・管財・監査・人事給与・経理業務等、各種一般事務処理に関する業務 17.古物営業法による古物商 18.労働者派遣事業、紹介予定派遣事業及び有料職業紹介事業に関する業務 19.その他商業全般 20.前各号に関する調査、企画、研究、開発、研修及びコンサルティングに関する業務 21.その他前各号に付帯又は関連する一切の業務 所在地: 東京都品川区 所在地: 東京都港区 所在地: 東京都渋谷区渋谷２丁目１５番１号 所在地: 東京都 所在地: 東京都国分寺市,株式会社ドコモＣＳ,keep,,代表者名,,https://db.grip.website/detail/3010401019619,MEOハブ候補,https://www.docomo-cs.co.jp/index.html
4600015 愛知県名古屋市中区大井町４番１９号,ITソリューションの提供、システム開発、Webサイト制作、DX推進支援、クラウドサービス導入支援、ITコンサルティングなど、企業のデジタルトランスフォーメーションを包括的に支援する。 所在地: 愛知県名古屋市中区 所在地: 愛知県名古屋市中村区 所在地: 愛知県江南市 所在地: 愛知県みよし市 所在地: 愛知県名古屋市中村区,株式会社ネクステップ・ソリューションズ,keep,,03-6803-5640,,https://db.grip.website/detail/9180001051438,MEOハブ候補,https://www.nextep.jp/
8040001 福岡県北九州市戸畑区飛幡町２番２号,クラウドサービス（SaaS） ホームページ、コンテンツ作成保守SEO対応 Web系システムソリューション （intra-mart「イントラマート」、他） 受託開発（関東→九州へのニアショア開発） （JAVA／FLEX／.NET／COBOL／C／その他） フレームワーク作成 パッケージカスタマイズ DWH（データウェアハウス） マイグレーション 現状のシステム提案分析 システム化支援作業 ネットワーク環境構築 LAN配線設計工事 サーバー構築保守管理 所在地: 福岡県福岡市中央区 所在地: 福岡県北九州市戸畑区 所在地: 福岡県福岡市博多区 所在地: 福岡県福岡市中央区 所在地: 福岡県北九州市小倉北区,日本ソフト技研株式会社,keep,,0938810603,,https://db.grip.website/detail/4290801002897,MEOハブ候補,https://www.nsl.co.jp/
4350037 静岡県浜松市中央区青屋町６０１番地の１０,◆ファームウェア開発 ◆アプリケーションソフト開発 ◆システム開発 ◆MATLAB/Simulink受託開発 ◆スマートデバイスアプリ開発 ◆Webサイト構築 ◆クラウドサービス ◆ソリューションサービス ◆開発技術者派遣等 所在地: 静岡県静岡市葵区 所在地: 静岡県浜松市中央区 所在地: 静岡県静岡市駿河区 所在地: 静岡県裾野市 所在地: 静岡県浜松市中央区,株式会社アバンセシステム,keep,,代表者名 代表取締役 村山 邦彦,,https://db.grip.website/detail/8080401000294,MEOハブ候補,https://www.avancesys.co.jp/
1010041 東京都,ITソリューションの提供、Webサイト制作、システム開発、コンサルティングサービスを展開。企業のデジタルトランスフォーメーションを支援し、ビジネス成長に貢献する。 所在地: 東京都 所在地: 東京都千代田区 所在地: 東京都千代田区 所在地: 東京都渋谷区 所在地: 東京都,株式会社ネットサービス・ソリューションズ,keep,,代表者名 代表取締役 坂之上 仁,,https://db.grip.website/detail/9010001102224,MEOハブ候補,https://netss.jp/
2310023 神奈川県横浜市中区山下町２３番地日土地山下町ビル１３階,ものづくり産業向けオンラインプラットフォームの提供 ■ものづくり産業向けポータル『Aperza（アペルザ）』 ■ものづくり産業向けニュースサイト『Aperza News（アペルザニュース）』 ■ものづくり産業向けカタログサイト『Aperza Catalog（アペルザカタログ）』 ■ものづくり産業向け動画サイト『Aperza TV（アペルザTV）』 ■ものづくり産業向けECモール『Aperza EC（アペルザEC）』 ■ものづくり産業向けセールスマーケティングプラットフォーム『Aperza DX（アペルザDX）』 所在地: 神奈川県横須賀市 所在地: 神奈川県川崎市幸区 所在地: 神奈川県小田原市 所在地: 神奈川県厚木市 所在地: 神奈川県川崎市中原区,株式会社アペルザ,keep,,045-228-8801,,https://db.grip.website/detail/5010401088331,MEOハブ候補,https://www.aperza.co.jp/
1350064 東京都江東区青海２丁目７番４号,デザインドリブンによる業務アプリケーションの設計・開発 PCアプリケーション（WPF、UWP） WEBアプリケーション（Angular、React、Blazor） モバイル向けアプリケーション（Xamarin、Flutter） BIツール（PowerBI） ノーコードアプリケーション（Microsoft Power Platform） AI活用アプリケーション（ChatGPT） クラウド（IaaS / PaaS）を活用した業務システムの設計・開発 Microsoft Azure Amazon Web Services 所在地: 東京都 所在地: 東京都中央区 所在地: 東京都渋谷区渋谷２丁目１５番１号 所在地: 東京都千代田区 所在地: 東京都国分寺市,株式会社マーベリック,keep,,代表者名 代表取締役 秋葉 卓也,,https://db.grip.website/detail/1010601041960,MEOハブ候補,https://www.m-lic.co.jp/#header
1710033 東京都,◆パッケージソフトウェアの導入、プロジェクトマネジメント ◆ソフトウェア維持保守運用 ◆Webメディア運営、Web制作など 所在地: 東京都港区 所在地: 東京都港区 所在地: 東京都新宿区 所在地: 東京都 所在地: 東京都渋谷区,株式会社ライブルベース,keep,,代表者名 代表取締役 江崎 一裕,,https://db.grip.website/detail/5013301039577,MEOハブ候補,https://www.livelbase.com/
1760021 東京都,システム開発・DXコンサルティング事業 ITインフラクラウド事業 Webデザイン及びそのコンサルティング事業 マーケティング及びコンサルティング事業 データ分析事業 ITスクール事業 所在地: 東京都千代田区 所在地: 東京都渋谷区渋谷２丁目１５番１号 所在地: 東京都 所在地: 東京都品川区 所在地: 東京都中央区,株式会社クラウドミッション,keep,,代表者名 江崎 龍久,,https://db.grip.website/detail/3011601028228,MEOハブ候補,https://cloud-mission.hp.peraichi.com/company/
4650021 愛知県名古屋市名東区猪子石１丁目５０３番地,◆地域店に家電商品を中心とした様々なサービスを提供するボランタリーチェーンネットワークを展開◆加盟店への商品及びチラシ・販促物の供給◆加盟店へのソリューションビジネスやコンテンツの提供◆加盟店への情報配信システムの提供 所在地: 愛知県名古屋市千種区 所在地: 愛知県名古屋市東区 所在地: 愛知県あま市 所在地: 愛知県名古屋市中村区 所在地: 愛知県江南市,コスモス・ベリーズ株式会社,keep,,代表者名 代表取締役社長 牧野 達,,https://db.grip.website/detail/7180001056034,MEOハブ候補,https://www.berrys.co.jp/
2200012 神奈川県横浜市西区みなとみらい２丁目３番５号クイーンズタワーＣ棟１４Ｆ,Webサイト制作、システム開発、UI/UXデザイン、デジタルマーケティング支援。企業のDX推進をサポートし、最適なソリューションを提供します。 所在地: 神奈川県横浜市港北区 所在地: 神奈川県横浜市西区 所在地: 神奈川県横浜市港北区 所在地: 神奈川県横浜市西区 所在地: 神奈川県川崎市中原区,株式会社ＭＡＸＥＴ,keep,,代表者名 代表取締役 佐藤 司,,https://db.grip.website/detail/5020001146281,MEOハブ候補,https://www.maxet.co.jp/
7700941 徳島県徳島市万代町３丁目５番地４,ソフトウェア開発 コンピュータ販売 クラウドコンピューティングサービス Web制作 ネットワーク構築 ハードウェア保守・ソフトサポート 所在地: 徳島県徳島市 所在地: 徳島県名西郡神山町 所在地: 徳島県徳島市 所在地: 徳島県鳴門市 所在地: 徳島県徳島市,スタンシステム株式会社,keep,,代表者名 代表取締役社長 眞鍋 厚,,https://db.grip.website/detail/2480001001220,MEOハブ候補,https://www.stansystem.co.jp/
1040033 東京都,■トランスフォーメーション志向の商品データベース基盤「アットチェンジ」を核に据えたデータソリューション事業 ■コンテンツベースフィルタリングエンジン基盤を核に据えたIDパーソナライズ型デジタルマーケティングサービス事業 ■多拠点運営組織の店頭販売スタッフに対するパーソナルサービス（接客・情報提供）の組織能力強化支援事業 ■多拠点運営組織の拠点業務の品質強化を図る社内情報コミュニケーション支援ツール「StoreFIND」を中心とするクラウドサービス提供事業 ■ヘルスケア＆ビューティケア領域のContents Creation（制作サービス）事業 所在地: 東京都千代田区 所在地: 東京都国分寺市 所在地: 東京都港区 所在地: 東京都中央区 所在地: 東京都新宿区,ネットパイロティング株式会社,keep,,03-3537-2171,,https://db.grip.website/detail/2010001067663,MEOハブ候補,https://www.npinc.jp/
1010063 東京都,地図情報を活用したマーケティングソリューションの提供 企業向け業務支援ソリューションの提供 所在地: 東京都千代田区 所在地: 東京都千代田区 所在地: 東京都 所在地: 東京都新宿区 所在地: 東京都渋谷区渋谷２丁目１５番１号,株式会社ゼンリンマーケティングソリューションズ,keep,,代表者名 山下 弘記,,https://db.grip.website/detail/7010001150539,MEOハブ候補,https://www.zenrin-ms.co.jp/
