address,business_description,company_name,decision,hub_evidence,maps_url,phone,reason,recurring_evidence,source_url,status,url
,"システムリリースから保守運用まで一気通貫の開発体制、短納期高品質のサービスをお届け致します。

できる限り柔軟にご対応させていただきます。急ぎの案件等もお気軽にご相談ください。
連絡は基本的にいつでも可能です。できる限り素早い返信を心がけますが、急ぎの仕事が入っている場合はお時間をいただくこともございます。
ご了承いただければ幸いです。",株式会社イテレイティブ,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/iterative,MEOハブ候補,https://shibusawa-farm.com/
,京都でコンテンツマーケティングに特化して展開している制作会社。自社でもメディアを複数展開しており、ノウハウを蓄積している。,株式会社小林洋行コミュニケーションズ,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/primeseo,MEOハブ候補,https://primeseo.jp/work/
,"Webコンサルティング・Webデザイン制作・Webサービスの開発支援などを行い、スタートアップから大手企業の支援実績多数。
また自社サービスとして、IT領域に特化したハイスキル人材と企業のダイレクトマッチングプラットフォーム「hacksHub」の運営も行っているため、ノウハウが豊富。",ハックスハブ株式会社,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/hackshub,MEOハブ候補,https://corp.hackshub.com/
,"クライアントの成功なくしては、私達の成功もありえません。

PublicFunctionは、常にクライアントに一番近い制作会社であるべく、取り組んできました。

単なる制作請け負いという枠にとらわれず、
クライアント社内のプロジェクトにマージメントとして参加したり、
他社の制作物に満足がいかなかった場合に作り直しを請け負ったりなど、
デジタル面から企業を支えるパートナーとして活動しています。

小さな疑問に対する回答から新規事業開発まで、柔軟な対応が可能です。
常に同じ目線で課題解決に取り組み、共に成長していける関係でありたいと思っています。

なにより、楽しくお仕事できるのが一番です。",public function Inc.,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/public-function,MEOハブ候補,https://www.public-function.co.jp/
,"癒し関連事業、リラクセーションサービス事業のサポートを提供している東京都港区の会社。エステ・ネイルサロン専門のホームページ制作展開しており、8万円から提供。

現在、ワードプレスホームページ制作 初期費用０円！月額5000円のみ！　
残り２名様限定！キャンペーン展開中です。",ブライトアート企画,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/bright-art,MEOハブ候補,https://www.bright-art.com/jitseki/index.html
,ホームページ・ECサイトの制作、運用保守、システム開発を提供する制作会社。オークション・フリマサイトの構築、コミュニティサイトの構築といった特定のジャンル向けの製品パッケージも用意している。,株式会社 i PLUS ONE,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/iplusone-co-jp,MEOハブ候補,https://www.iplusone.co.jp/works.html
,岡山県のホームページ制作会社。ホームページの差別化の手法として、コンテンツに「人」を活用することを重視している。サイトの提案書や構成書、見積書の提出を行う契約前の段階で、TOPページのデザインまで提示するとしている。,Nex＠Web,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/nex-web,MEOハブ候補,https://www.nex-web.net/works/
,,I.G.WORKS,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/igworks,MEOハブ候補,https://igworks.jp/
,"日本トップの教育出版社、制作プロダクション、広告代理店で勤めていたスタッフが担当。

「合理性を超え、心が動く、想いをクリエイティブする集団へ」というミッションのもと、オウンドメディア運用支援サービスを中心としたPESOモデルマーケティングの資産化を支援しています。WEB、映像動画、グラフィックの制作、SNS運用など一気通貫したマーケティング/クリエイティブを得意としています！",株式会社co-step,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/co-step,MEOハブ候補,https://co-step.co.jp/works.php
,"沖縄県那覇市に拠点を構える、いえらぶGROUPの「住」の便利をインターネットを通じて形創る住インターネット総合企業のグループWeb制作会社。ホームページ制作・運用事業及びWEBコンサルティング事業を行う。3,000サイト以上のホームページ制作実績があり、不動産業界のWeb制作が得意。",株式会社いえらぶ琉球,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/ielove-ryukyu,MEOハブ候補,https://www.ielove-ryukyu.co.jp/
,沖縄県那覇市に拠点を構える、企業のビジネス課題・問題を解決を得意とするWeb制作会社。分析・コンサルティングに強み。専門知識を用いずに簡単にWebサイトを更新できるシステム開発から求人検索システム、オウンドメディアまで幅広く対応。,ダーウィン,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/dar-win,MEOハブ候補,https://www.dar-win.jp/works
,沖縄県那覇市に本社を構えるWeb制作会社。企業ホームページはもちろん、ECサイト、各種プロモーションサイトの制作・運営、バナー広告、htmlメール、ランディングページ等の制作を行う。,株式会社パットウェブ,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/patweb,MEOハブ候補,http://patweb.jp/works/
,"ドンマイ株式会社は、大阪府大阪市にあるマーケティング会社です。SEO対策をはじめ、WEBサイト制作、基幹業務システム開発、アプリ開発などを提供しています。
ドンマイSEO対策は、クライアントのWEBビジネスのコーチとして悩み・課題を解決し目標達成を実現することを使命としています。",ドンマイ株式会社,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/donmai,MEOハブ候補,https://www.donmai.osaka/
,"海外でBPO業務を受託しておりますので、日本国内より費用を抑える事が可能に。
またデザインや制作のアイディアをお持ちでない方に、ドラフトから完成まで変更や修正に柔軟に対応しています。",WEB MAKATI,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/web-makati,MEOハブ候補,https://web-makati.com/#Results
,"イデア・レコードのクリエイティブ企画・制作は、WEBサイトやLP（ランディングページ）の新規制作・リニューアル、またチラシやポスターなどの紙媒体制作やロゴ制作などを行うサービスです。

単純におしゃれでかっこいいクリエイティブなら、作れる会社はたくさんあります。弊社が提供しているのは、「ユーザーをゴールまで導くためのクリエイティブ」。社内に各分野のスペシャリストを揃え、豊富なノウハウを活かして企業・店舗の目的を達成するクリエイティブを実現します。",株式会社イデア・レコード,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/idearecord,MEOハブ候補,https://idearecord.co.jp/
,広告・制作、メディア事業などを行なっている会社。企業/ブランドサイト、ECサイトなどの制作とWebマーケティング支援を提供。ほか、訪日外国人向け動画サイトを自社運営している実績を保有。福岡県福岡市を拠点に事業を展開している。,株式会社アクティネットワーク社（FEEL FUKUOKA JAPAN事務局）,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/actynetwork,MEOハブ候補,https://feelfukuoka.com/business/results/
,,株式会社ブリエ,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/briller-inc,MEOハブ候補,https://briller-inc.co.jp/
,,有限会社ピーエスコム,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/ps-com,MEOハブ候補,http://www.ps-com.com
,"ワープジャパンはデジタル全般を得意とするエージェンシーです。
常に最新のトレンド、技術、ユーザビリティ、アイデアをリサーチしながらクライアントの視点で物事を考え、ベストなソリューションを提供します。
大手外資系ブランドからスタートアップ企業まで、幅広い業種とビジネスパートナーとして、長期に渡る信頼関係を築き、小規模なプロモーション施策やウェブページ制作から、動画サイネージの開発など大規模な案件も幅広く対応します。",ワープジャパン株式会社,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/warpjapan,MEOハブ候補,https://www.dropbox.com/s/ezx5ij68glrjtpb/WarpJapan_works_2019_2_.pdf?dl=0
,東京フリーランスは、フリーランスに関するトピックを幅広く扱うメディアであると同時に、フリーランスによるWeb制作チーム「東フリプロダクション」を組織し、Web制作やコンサルティングを提供。発注者の方の要望に合わせてプロジェクトメンバーを編成し、多様なサイト制作やメディア運用支援の実績を保有しています。,東京フリーランス,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/tokyofreelance,MEOハブ候補,https://tokyofreelance.jp
,沖縄県内を中心にwebサイト制作、グラフィックデザインなどの制作を行う会社。コンテンツ制作に強く、実績も多数あり。フロントエンドの技術やグラフィックツールなど人材育成の講師も行い、効果を予測する力で様々なクライアントのサポートを行なっている。,ヨセヤマ ドット ジェイピー,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/yoseyama,MEOハブ候補,https://www.yoseyama.jp/
,HPを活用したブランディングを提供する会社。ワンストップ型の請負体制で高品質なサービスを提供している。ホームページリニューアル、自社メディア改善、ECサイト制作まで対応可能。,AnyBirth株式会社,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/anybirth,MEOハブ候補,https://anybirth.net/lp/
,東京都渋谷区の制作会社。サービスサイトの構築やブランド構築、SNS運用などを支援する事業を提供している。また、リーフレットなど紙媒体の制作、動画の制作も手がける。,株式会社ストンプ,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/stomp-inc,MEOハブ候補,https://stomp-inc.jp/works/
,"大阪府大阪市に本社を置き、東京・奄美にも拠点を持つ会社。
ホームページ制作では多業種にわたり多くの実績を持つ。
自社開発のアクセス解析レポート「Groweb!」を活かし、成果にこだわるホームページ制作からマーケティング、運営までを担う戦略重視の制作会社。
WordPressを用いた制作からフルオーダーのホームページ制作まで任せることができる。",株式会社コウズ,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/kous,MEOハブ候補,https://works.site-factory.jp/
,東京都渋谷区を拠点に事業を展開する制作会社。ホームページ制作やグラフィックデザイン、動画制作、ネット広告の運用支援など幅広く提供。著名なアスリートのサッカースクールのホームページを手がけた実績を保有している。,株式会社GENOVA DESiGN,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/genovadesign,MEOハブ候補,https://genova.ltd/#a01
,長崎県佐世保市を拠点に、ホームページ制作やグラフィックデザインを提供している制作会社。音源データの公開機能などを備えた、ミュージシャンを対象としたホームページ制作サービス「インディーズ支援サイトLTM」を自社で運営。,Rim Design.,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/rim,MEOハブ候補,https://rim.ltm.jp
,滋賀県犬上郡に本社を置く制作会社。ホームページ制作ではヒアリングから企画・実装までワンストップで行い、運営サポートも対応する。,株式会社ソレプロ,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/solepro,MEOハブ候補,https://solepro.jp/works/
